st_case,fips,county_fips_3,year,month,day,day_week,hour,drunk_dr,alcohol_flag_source,fatals,persons,is_alcohol,is_weekend,is_night
50381,5103,103,2010,10,12,3,10,0,DRUNK_DR,1,2,0,0,0
50382,5021,21,2010,10,12,3,19,0,DRUNK_DR,1,2,0,0,0
50383,5117,117,2010,10,13,4,10,0,DRUNK_DR,1,1,0,0,0
50384,5031,31,2010,10,16,7,16,0,DRUNK_DR,1,5,0,1,0
50385,5143,143,2010,10,16,7,19,1,DRUNK_DR,1,3,1,1,0
50386,5119,119,2010,10,16,7,22,1,DRUNK_DR,1,2,1,1,1
50387,5119,119,2010,10,17,1,6,0,DRUNK_DR,1,1,0,1,0
50388,5001,1,2010,10,17,1,6,1,DRUNK_DR,1,1,1,1,0
50389,5089,89,2010,10,17,1,12,0,DRUNK_DR,1,1,0,1,0
50390,5083,83,2010,10,17,1,17,1,DRUNK_DR,1,1,1,1,0
50391,5039,39,2010,10,18,2,0,0,DRUNK_DR,1,1,0,0,1
50392,5119,119,2010,10,18,2,15,0,DRUNK_DR,1,2,0,0,0
50393,5035,35,2010,10,18,2,19,1,DRUNK_DR,1,2,1,0,0
50394,5063,63,2010,10,20,4,11,0,DRUNK_DR,1,1,0,0,0
50395,5113,113,2010,10,20,4,15,0,DRUNK_DR,1,1,0,0,0
50396,5069,69,2010,10,20,4,16,0,DRUNK_DR,1,1,0,0,0
50397,5009,9,2010,10,21,5,9,0,DRUNK_DR,1,2,0,0,0
50398,5055,55,2010,10,23,7,3,0,DRUNK_DR,2,2,0,1,1
50399,5141,141,2010,10,23,7,16,0,DRUNK_DR,1,9,0,1,0
50400,5119,119,2010,10,25,2,20,0,DRUNK_DR,2,2,0,0,1
50401,5119,119,2010,10,27,4,18,0,DRUNK_DR,1,2,0,0,0
50402,5125,125,2010,10,28,5,7,0,DRUNK_DR,1,4,0,0,0
50403,5035,35,2010,10,29,6,3,0,DRUNK_DR,1,1,0,0,1
50404,5019,19,2010,10,29,6,19,0,DRUNK_DR,3,5,0,0,0
50405,5115,115,2010,10,30,7,1,0,DRUNK_DR,1,2,0,1,1
50406,5085,85,2010,10,31,1,1,1,DRUNK_DR,1,3,1,1,1
50407,5119,119,2010,10,10,1,13,1,DRUNK_DR,1,2,1,1,0
50408,5117,117,2010,10,24,1,2,0,DRUNK_DR,1,1,0,1,1
50409,5103,103,2010,8,1,1,11,0,DRUNK_DR,1,3,0,1,0
50410,5065,65,2010,11,1,2,18,0,DRUNK_DR,1,1,0,0,0
50411,5115,115,2010,11,1,2,20,0,DRUNK_DR,1,1,0,0,1
50412,5041,41,2010,11,3,4,0,0,DRUNK_DR,1,1,0,0,1
50413,5085,85,2010,11,3,4,12,0,DRUNK_DR,2,5,0,0,0
50414,5147,147,2010,11,5,6,5,0,DRUNK_DR,1,2,0,0,1
50415,5065,65,2010,11,5,6,13,0,DRUNK_DR,1,2,0,0,0
50416,5031,31,2010,11,5,6,17,0,DRUNK_DR,1,4,0,0,0
50417,5119,119,2010,11,5,6,23,1,DRUNK_DR,1,2,1,0,1
50418,5063,63,2010,11,5,6,23,1,DRUNK_DR,1,1,1,0,1
50419,5111,111,2010,11,6,7,19,0,DRUNK_DR,1,5,0,1,0
50420,5007,7,2010,11,6,7,22,1,DRUNK_DR,1,3,1,1,1
50421,5069,69,2010,11,7,1,4,1,DRUNK_DR,1,4,1,1,1
50422,5001,1,2010,11,7,1,5,1,DRUNK_DR,1,2,1,1,1
50423,5139,139,2010,11,8,2,11,0,DRUNK_DR,1,1,0,0,0
50424,5119,119,2010,11,8,2,14,0,DRUNK_DR,1,1,0,0,0
50425,5141,141,2010,11,8,2,15,1,DRUNK_DR,1,6,1,0,0
50426,5035,35,2010,11,9,3,18,0,DRUNK_DR,1,3,0,0,0
50427,5069,69,2010,11,9,3,23,1,DRUNK_DR,1,1,1,0,1
50428,5143,143,2010,11,10,4,21,1,DRUNK_DR,1,1,1,0,1
50429,5121,121,2010,11,10,4,10,0,DRUNK_DR,1,1,0,0,0
50430,5045,45,2010,11,11,5,9,0,DRUNK_DR,1,4,0,0,0
50431,5069,69,2010,11,11,5,22,1,DRUNK_DR,1,2,1,0,1
50432,5035,35,2010,11,13,7,13,0,DRUNK_DR,1,2,0,1,0
50433,5075,75,2010,11,12,6,14,0,DRUNK_DR,1,2,0,0,0
50434,5099,99,2010,11,12,6,17,0,DRUNK_DR,1,1,0,0,0
50435,5095,95,2010,11,12,6,17,1,DRUNK_DR,1,3,1,0,0
50436,5007,7,2010,11,12,6,21,1,DRUNK_DR,1,5,1,0,1
50437,5143,143,2010,11,13,7,0,1,DRUNK_DR,1,1,1,1,1
50438,5139,139,2010,11,13,7,16,0,DRUNK_DR,1,1,0,1,0
50439,5111,111,2010,11,16,3,17,0,DRUNK_DR,1,1,0,0,0
50440,5105,105,2010,11,18,5,1,1,DRUNK_DR,1,2,1,0,1
50441,5023,23,2010,11,20,7,7,0,DRUNK_DR,1,2,0,1,0
50442,5127,127,2010,11,20,7,9,0,DRUNK_DR,1,3,0,1,0
50443,5081,81,2010,11,21,1,17,0,DRUNK_DR,1,3,0,1,0
50444,5053,53,2010,11,23,3,19,0,DRUNK_DR,1,1,0,0,0
50445,5093,93,2010,11,24,4,4,0,DRUNK_DR,2,3,0,0,1
50446,5051,51,2010,11,26,6,17,0,DRUNK_DR,1,1,0,0,0
50447,5137,137,2010,11,27,7,0,1,DRUNK_DR,2,3,1,1,1
50448,5073,73,2010,11,27,7,3,1,DRUNK_DR,1,2,1,1,1
50449,5139,139,2010,11,27,7,19,0,DRUNK_DR,1,4,0,1,0
50450,5043,43,2010,11,28,1,0,1,DRUNK_DR,1,1,1,1,1
50451,5125,125,2010,11,28,1,10,0,DRUNK_DR,1,2,0,1,0
50452,5131,131,2010,11,29,2,7,0,DRUNK_DR,1,1,0,0,0
50453,5053,53,2010,11,11,5,14,1,DRUNK_DR,1,1,1,0,0
50454,5005,5,2010,4,25,1,4,0,DRUNK_DR,1,4,0,1,1
50455,5119,119,2010,10,25,2,18,0,DRUNK_DR,1,1,0,0,0
50456,5045,45,2010,11,16,3,11,1,DRUNK_DR,1,1,1,0,0
50457,5015,15,2010,12,2,5,12,0,DRUNK_DR,1,2,0,0,0
50458,5083,83,2010,12,2,5,13,0,DRUNK_DR,1,2,0,0,0
50459,5007,7,2010,12,2,5,23,1,DRUNK_DR,1,4,1,0,1
50460,5055,55,2010,12,3,6,14,0,DRUNK_DR,1,2,0,0,0
50461,5097,97,2010,12,3,6,16,0,DRUNK_DR,1,1,0,0,0
50462,5115,115,2010,12,3,6,17,0,DRUNK_DR,1,1,0,0,0
50463,5115,115,2010,12,4,7,11,0,DRUNK_DR,1,7,0,1,0
50464,5005,5,2010,12,4,7,11,0,DRUNK_DR,1,7,0,1,0
50465,5135,135,2010,12,4,7,20,0,DRUNK_DR,1,5,0,1,1
50466,5141,141,2010,12,6,2,13,2,DRUNK_DR,4,5,1,0,0
50467,5107,107,2010,12,6,2,17,0,DRUNK_DR,1,3,0,0,0
50468,5119,119,2010,12,8,4,8,1,DRUNK_DR,1,3,1,0,0
50469,5015,15,2010,12,9,5,22,0,DRUNK_DR,1,1,0,0,1
50470,5029,29,2010,12,10,6,4,0,DRUNK_DR,1,1,0,0,1
50471,5007,7,2010,12,10,6,20,1,DRUNK_DR,1,5,1,0,1
50472,5011,11,2010,12,10,6,21,1,DRUNK_DR,1,1,1,0,1
50473,5029,29,2010,12,11,7,16,0,DRUNK_DR,1,2,0,1,0
50474,5089,89,2010,12,13,2,7,0,DRUNK_DR,1,2,0,0,0
50475,5073,73,2010,12,13,2,18,0,DRUNK_DR,1,2,0,0,0
50476,5127,127,2010,12,15,4,11,0,DRUNK_DR,1,1,0,0,0
50477,5055,55,2010,12,15,4,21,0,DRUNK_DR,1,3,0,0,1
50478,5055,55,2010,12,16,5,5,0,DRUNK_DR,1,1,0,0,1
50479,5145,145,2010,12,16,5,9,1,DRUNK_DR,1,3,1,0,0
50480,5029,29,2010,12,17,6,9,0,DRUNK_DR,1,1,0,0,0
50481,5029,29,2010,12,18,7,7,1,DRUNK_DR,1,1,1,1,0
50482,5131,131,2010,12,18,7,18,0,DRUNK_DR,1,5,0,1,0
50483,5029,29,2010,12,19,1,2,2,DRUNK_DR,1,2,1,1,1
50484,5125,125,2010,12,19,1,23,0,DRUNK_DR,1,1,0,1,1
50485,5051,51,2010,12,20,2,17,0,DRUNK_DR,1,1,0,0,0
50486,5119,119,2010,12,21,3,19,0,DRUNK_DR,1,1,0,0,0
50487,5119,119,2010,12,21,3,23,1,DRUNK_DR,1,1,1,0,1
50488,5069,69,2010,12,23,5,2,1,DRUNK_DR,1,1,1,0,1
50489,5073,73,2010,12,23,5,21,0,DRUNK_DR,1,1,0,0,1
50490,5057,57,2010,12,23,5,22,1,DRUNK_DR,1,1,1,0,1
50491,5059,59,2010,12,24,6,4,1,DRUNK_DR,1,1,1,0,1
50492,5093,93,2010,12,25,7,20,0,DRUNK_DR,1,3,0,1,1
50493,5085,85,2010,12,28,3,19,1,DRUNK_DR,1,1,1,0,0
50494,5079,79,2010,12,30,5,15,0,DRUNK_DR,1,2,0,0,0
50495,5119,119,2010,12,30,5,15,0,DRUNK_DR,1,3,0,0,0
50496,5149,149,2010,12,31,6,11,0,DRUNK_DR,1,1,0,0,0
50497,5007,7,2010,12,31,6,22,0,DRUNK_DR,1,2,0,0,1
50498,5113,113,2010,1,17,1,9,0,DRUNK_DR,1,2,0,1,0
50499,5051,51,2010,2,17,4,9,0,DRUNK_DR,1,1,0,0,0
50500,5119,119,2010,3,22,2,0,1,DRUNK_DR,1,1,1,0,1
50501,5055,55,2010,7,16,6,15,0,DRUNK_DR,1,2,0,0,0
50502,5115,115,2010,7,22,5,11,0,DRUNK_DR,1,1,0,0,0
50503,5147,147,2010,9,13,2,12,0,DRUNK_DR,1,1,0,0,0
50504,5035,35,2010,9,17,6,21,1,DRUNK_DR,1,2,1,0,1
50505,5145,145,2010,8,3,3,21,1,DRUNK_DR,1,4,1,0,1
50506,5059,59,2010,6,3,5,8,1,DRUNK_DR,1,5,1,0,0
50507,5103,103,2010,7,4,1,4,0,DRUNK_DR,1,1,0,1,1
50508,5077,77,2010,9,17,6,7,1,DRUNK_DR,1,1,1,0,0
50510,5125,125,2010,12,22,4,13,1,DRUNK_DR,1,1,1,0,0
50511,5119,119,2010,12,26,1,16,0,DRUNK_DR,1,1,0,1,0
50513,5009,9,2010,3,6,7,16,0,DRUNK_DR,1,2,0,1,0
50514,5029,29,2010,3,18,5,15,0,DRUNK_DR,1,1,0,0,0
50515,5119,119,2010,4,23,6,22,0,DRUNK_DR,1,1,0,0,1
50516,5029,29,2010,6,8,3,9,0,DRUNK_DR,1,1,0,0,0
50517,5025,25,2010,6,12,7,18,0,DRUNK_DR,1,2,0,1,0
50518,5131,131,2010,7,9,6,18,0,DRUNK_DR,1,3,0,0,0
50519,5149,149,2010,7,14,4,15,0,DRUNK_DR,1,3,0,0,0
50520,5021,21,2010,8,5,5,99,0,DRUNK_DR,1,1,0,0,1
50521,5017,17,2010,8,29,1,8,1,DRUNK_DR,1,1,1,1,0
50001,5061,61,2011,1,2,1,16,0,DRUNK_DR,1,1,0,1,0
50002,5131,131,2011,1,3,2,13,0,DRUNK_DR,2,5,0,0,0
50003,5119,119,2011,1,6,5,19,0,DRUNK_DR,1,1,0,0,0
50004,5007,7,2011,1,7,6,8,0,DRUNK_DR,1,1,0,0,0
50005,5143,143,2011,1,7,6,11,0,DRUNK_DR,1,1,0,0,0
50006,5023,23,2011,1,8,7,23,1,DRUNK_DR,1,1,1,1,1
50007,5027,27,2011,1,8,7,15,0,DRUNK_DR,1,3,0,1,0
50008,5119,119,2011,1,8,7,20,1,DRUNK_DR,1,2,1,1,1
50009,5103,103,2011,1,9,1,11,0,DRUNK_DR,1,6,0,1,0
50010,5013,13,2011,1,9,1,12,0,DRUNK_DR,1,4,0,1,0
50011,5051,51,2011,1,9,1,14,0,DRUNK_DR,1,7,0,1,0
50012,5117,117,2011,1,10,2,17,1,DRUNK_DR,1,1,1,0,0
50013,5131,131,2011,1,13,5,13,0,DRUNK_DR,2,3,0,0,0
50014,5119,119,2011,1,14,6,5,0,DRUNK_DR,1,1,0,0,1
50015,5071,71,2011,1,14,6,15,0,DRUNK_DR,1,4,0,0,0
50016,5123,123,2011,1,15,7,0,1,DRUNK_DR,2,3,1,1,1
50017,5061,61,2011,1,15,7,19,1,DRUNK_DR,1,1,1,1,0
50018,5119,119,2011,1,16,1,0,0,DRUNK_DR,1,1,0,1,1
50019,5073,73,2011,1,18,3,9,0,DRUNK_DR,1,2,0,0,0
50021,5057,57,2011,1,19,4,22,1,DRUNK_DR,1,1,1,0,1
50022,5009,9,2011,1,22,7,12,0,DRUNK_DR,1,2,0,1,0
50023,5035,35,2011,1,22,7,12,0,DRUNK_DR,1,5,0,1,0
50024,5023,23,2011,1,23,1,7,1,DRUNK_DR,1,1,1,1,0
50025,5143,143,2011,1,25,3,6,0,DRUNK_DR,1,2,0,0,0
50026,5071,71,2011,1,25,3,10,0,DRUNK_DR,1,2,0,0,0
50027,5085,85,2011,1,25,3,22,1,DRUNK_DR,1,1,1,0,1
50028,5007,7,2011,1,27,5,15,1,DRUNK_DR,1,2,1,0,0
50029,5069,69,2011,1,28,6,4,1,DRUNK_DR,1,1,1,0,1
50030,5009,9,2011,1,28,6,9,1,DRUNK_DR,1,2,1,0,0
50032,5119,119,2011,1,28,6,20,0,DRUNK_DR,1,1,0,0,1
50033,5131,131,2011,1,28,6,22,0,DRUNK_DR,1,1,0,0,1
50034,5119,119,2011,1,29,7,2,1,DRUNK_DR,1,1,1,1,1
50035,5033,33,2011,1,29,7,17,0,DRUNK_DR,1,1,0,1,0
50036,5119,119,2011,1,29,7,18,1,DRUNK_DR,1,9,1,1,0
50037,5133,133,2011,2,4,6,6,0,DRUNK_DR,1,2,0,0,0
50038,5113,113,2011,2,4,6,6,0,DRUNK_DR,1,2,0,0,0
50039,5003,3,2011,2,4,6,12,0,DRUNK_DR,1,3,0,0,0
50040,5085,85,2011,2,4,6,16,0,DRUNK_DR,1,3,0,0,0
50041,5125,125,2011,2,5,7,8,0,DRUNK_DR,1,2,0,1,0
50042,5001,1,2011,2,5,7,15,0,DRUNK_DR,1,6,0,1,0
50043,5017,17,2011,2,6,1,1,1,DRUNK_DR,1,1,1,1,1
50044,5119,119,2011,2,8,3,11,0,DRUNK_DR,1,1,0,0,0
50045,5085,85,2011,2,9,4,9,0,DRUNK_DR,1,6,0,0,0
50046,5095,95,2011,2,9,4,9,1,DRUNK_DR,2,8,1,0,0
50047,5055,55,2011,2,11,6,15,0,DRUNK_DR,1,2,0,0,0
50048,5069,69,2011,2,11,6,16,1,DRUNK_DR,1,2,1,0,0
50049,5063,63,2011,2,12,7,1,1,DRUNK_DR,1,2,1,1,1
50050,5119,119,2011,2,13,1,17,0,DRUNK_DR,1,2,0,1,0
50051,5021,21,2011,2,14,2,12,0,DRUNK_DR,1,3,0,0,0
50052,5039,39,2011,2,14,2,19,0,DRUNK_DR,1,1,0,0,0
50053,5119,119,2011,2,15,3,6,0,DRUNK_DR,1,1,0,0,0
50054,5057,57,2011,2,16,4,1,1,DRUNK_DR,1,2,1,0,1
50055,5101,101,2011,2,17,5,5,0,DRUNK_DR,1,1,0,0,1
50056,5019,19,2011,2,20,1,3,1,DRUNK_DR,1,3,1,1,1
50057,5033,33,2011,2,20,1,18,1,DRUNK_DR,1,1,1,1,0
50058,5099,99,2011,2,21,2,9,0,DRUNK_DR,1,2,0,0,0
50059,5031,31,2011,2,22,3,23,1,DRUNK_DR,1,3,1,0,1
50060,5073,73,2011,2,23,4,3,0,DRUNK_DR,1,1,0,0,1
50061,5125,125,2011,2,25,6,4,0,DRUNK_DR,1,1,0,0,1
50062,5009,9,2011,2,28,2,14,0,DRUNK_DR,2,2,0,0,0
50063,5031,31,2011,3,1,3,99,1,DRUNK_DR,1,1,1,0,1
50064,5139,139,2011,3,1,3,12,0,DRUNK_DR,1,1,0,0,0
50065,5035,35,2011,3,2,4,18,0,DRUNK_DR,1,1,0,0,0
50066,5061,61,2011,3,2,4,18,1,DRUNK_DR,1,2,1,0,0
50067,5091,91,2011,3,3,5,16,0,DRUNK_DR,2,3,0,0,0
50068,5119,119,2011,3,7,2,23,1,DRUNK_DR,1,1,1,0,1
50069,5029,29,2011,3,8,3,7,0,DRUNK_DR,1,1,0,0,0
50070,5031,31,2011,3,8,3,12,0,DRUNK_DR,2,4,0,0,0
50071,5115,115,2011,3,8,3,12,0,DRUNK_DR,1,2,0,0,0
50072,5051,51,2011,3,9,4,16,0,DRUNK_DR,1,3,0,0,0
50073,5021,21,2011,3,10,5,14,0,DRUNK_DR,3,5,0,0,0
50074,5119,119,2011,3,10,5,19,0,DRUNK_DR,1,1,0,0,0
50075,5011,11,2011,3,12,7,19,1,DRUNK_DR,1,1,1,1,0
50076,5121,121,2011,3,12,7,21,1,DRUNK_DR,1,1,1,1,1
50077,5055,55,2011,3,13,1,4,1,DRUNK_DR,1,2,1,1,1
50078,5041,41,2011,3,13,1,9,0,DRUNK_DR,1,4,0,1,0
50079,5135,135,2011,3,13,1,10,0,DRUNK_DR,1,1,0,1,0
50080,5047,47,2011,3,14,2,0,1,DRUNK_DR,1,4,1,0,1
50081,5025,25,2011,3,14,2,5,0,DRUNK_DR,1,2,0,0,1
50082,5071,71,2011,3,16,4,7,0,DRUNK_DR,1,2,0,0,0
50083,5051,51,2011,3,16,4,14,1,DRUNK_DR,1,3,1,0,0
50084,5093,93,2011,3,16,4,20,0,DRUNK_DR,1,1,0,0,1
50085,5119,119,2011,3,17,5,3,1,DRUNK_DR,1,5,1,0,1
50086,5015,15,2011,3,17,5,16,1,DRUNK_DR,2,2,1,0,0
50087,5143,143,2011,3,17,5,21,1,DRUNK_DR,1,2,1,0,1
50088,5119,119,2011,3,17,5,23,2,DRUNK_DR,1,2,1,0,1
50089,5085,85,2011,3,18,6,15,1,DRUNK_DR,1,2,1,0,0
50090,5045,45,2011,3,18,6,17,1,DRUNK_DR,1,4,1,0,0
50091,5133,133,2011,3,19,7,17,0,DRUNK_DR,1,3,0,1,0
50092,5089,89,2011,3,20,1,15,1,DRUNK_DR,1,3,1,1,0
50093,5143,143,2011,3,21,2,10,0,DRUNK_DR,1,2,0,0,0
50094,5071,71,2011,3,22,3,4,1,DRUNK_DR,1,2,1,0,1
50095,5045,45,2011,3,22,3,22,0,DRUNK_DR,2,4,0,0,1
50096,5059,59,2011,3,23,4,0,0,DRUNK_DR,1,1,0,0,1
50097,5047,47,2011,3,23,4,11,0,DRUNK_DR,1,1,0,0,0
50098,5119,119,2011,3,23,4,21,0,DRUNK_DR,1,3,0,0,1
50099,5091,91,2011,3,24,5,22,1,DRUNK_DR,1,1,1,0,1
50100,5031,31,2011,3,25,6,6,0,DRUNK_DR,1,2,0,0,0
50101,5031,31,2011,3,25,6,15,0,DRUNK_DR,1,3,0,0,0
50102,5023,23,2011,3,26,7,1,1,DRUNK_DR,1,1,1,1,1
50103,5145,145,2011,3,26,7,3,1,DRUNK_DR,1,1,1,1,1
50104,5063,63,2011,3,26,7,13,0,DRUNK_DR,1,1,0,1,0
50105,5091,91,2011,3,26,7,14,0,DRUNK_DR,2,5,0,1,0
50106,5123,123,2011,3,26,7,20,0,DRUNK_DR,1,1,0,1,1
50107,5035,35,2011,3,28,2,18,1,DRUNK_DR,1,2,1,0,0
50108,5047,47,2011,3,29,3,16,1,DRUNK_DR,1,4,1,0,0
50109,5119,119,2011,3,31,5,16,1,DRUNK_DR,1,3,1,0,0
50110,5137,137,2011,3,17,5,16,0,DRUNK_DR,1,1,0,0,0
50111,5091,91,2011,4,1,6,4,0,DRUNK_DR,1,2,0,0,1
50112,5093,93,2011,4,2,7,0,1,DRUNK_DR,1,1,1,1,1
50113,5143,143,2011,4,2,7,23,1,DRUNK_DR,1,1,1,1,1
50114,5103,103,2011,4,3,1,0,1,DRUNK_DR,1,1,1,1,1
50115,5109,109,2011,4,3,1,20,1,DRUNK_DR,1,1,1,1,1
50116,5137,137,2011,4,3,1,12,0,DRUNK_DR,1,1,0,1,0
50117,5105,105,2011,4,3,1,15,0,DRUNK_DR,1,1,0,1,0
50118,5051,51,2011,4,3,1,20,1,DRUNK_DR,1,1,1,1,1
50119,5115,115,2011,4,5,3,16,1,DRUNK_DR,1,1,1,0,0
50120,5021,21,2011,4,6,4,8,0,DRUNK_DR,1,1,0,0,0
50121,5091,91,2011,4,7,5,21,0,DRUNK_DR,1,3,0,0,1
50122,5117,117,2011,4,8,6,13,0,DRUNK_DR,1,6,0,0,0
50123,5099,99,2011,4,8,6,21,1,DRUNK_DR,1,1,1,0,1
50124,5143,143,2011,4,9,7,8,0,DRUNK_DR,2,3,0,1,0
50125,5125,125,2011,4,9,7,17,0,DRUNK_DR,1,2,0,1,0
50126,5105,105,2011,4,9,7,18,0,DRUNK_DR,1,3,0,1,0
50127,5125,125,2011,4,10,1,3,0,DRUNK_DR,1,2,0,1,1
50128,5091,91,2011,4,10,1,3,1,DRUNK_DR,1,1,1,1,1
50129,5095,95,2011,4,10,1,16,0,DRUNK_DR,1,2,0,1,0
50130,5107,107,2011,4,11,2,22,1,DRUNK_DR,1,1,1,0,1
50131,5033,33,2011,4,12,3,6,0,DRUNK_DR,1,1,0,0,0
50132,5007,7,2011,4,12,3,21,1,DRUNK_DR,1,1,1,0,1
50133,5119,119,2011,4,14,5,20,0,DRUNK_DR,1,2,0,0,1
50134,5045,45,2011,4,15,6,99,1,DRUNK_DR,1,1,1,0,1
50135,5015,15,2011,4,17,1,1,1,DRUNK_DR,1,1,1,1,1
50136,5019,19,2011,4,18,2,6,0,DRUNK_DR,1,1,0,0,0
50137,5063,63,2011,4,18,2,19,0,DRUNK_DR,2,3,0,0,0
50138,5069,69,2011,4,19,3,6,0,DRUNK_DR,1,2,0,0,0
50139,5131,131,2011,4,19,3,9,1,DRUNK_DR,1,1,1,0,0
50140,5065,65,2011,4,20,4,17,0,DRUNK_DR,2,4,0,0,0
50141,5063,63,2011,4,21,5,20,1,DRUNK_DR,1,4,1,0,1
50142,5059,59,2011,4,22,6,5,0,DRUNK_DR,1,1,0,0,1
50143,5027,27,2011,4,22,6,13,1,DRUNK_DR,3,5,1,0,0
50144,5063,63,2011,4,22,6,13,0,DRUNK_DR,1,5,0,0,0
50145,5115,115,2011,4,22,6,18,0,DRUNK_DR,1,1,0,0,0
50146,5045,45,2011,4,22,6,19,0,DRUNK_DR,1,3,0,0,0
50147,5055,55,2011,4,22,6,22,0,DRUNK_DR,1,2,0,0,1
50148,5119,119,2011,4,23,7,22,0,DRUNK_DR,1,1,0,1,1
50149,5025,25,2011,4,23,7,15,0,DRUNK_DR,1,1,0,1,0
50150,5131,131,2011,4,24,1,2,0,DRUNK_DR,1,1,0,1,1
50151,5059,59,2011,4,24,1,16,0,DRUNK_DR,1,3,0,1,0
50152,5095,95,2011,4,24,1,22,1,DRUNK_DR,1,3,1,1,1
50153,5115,115,2011,4,25,2,16,0,DRUNK_DR,1,2,0,0,0
50155,5007,7,2011,4,25,2,99,0,DRUNK_DR,2,2,0,0,1
50156,5139,139,2011,4,26,3,15,0,DRUNK_DR,1,1,0,0,0
50157,5081,81,2011,4,27,4,14,0,DRUNK_DR,1,0,0,0,0
50158,5013,13,2011,4,27,4,19,1,DRUNK_DR,1,1,1,0,0
50159,5045,45,2011,4,29,6,23,0,DRUNK_DR,1,4,0,0,1
50160,5143,143,2011,4,30,7,0,1,DRUNK_DR,2,2,1,1,1
50161,5017,17,2011,4,30,7,23,1,DRUNK_DR,1,2,1,1,1
50162,5045,45,2011,5,1,1,1,0,DRUNK_DR,1,1,0,1,1
50163,5069,69,2011,5,3,3,14,0,DRUNK_DR,1,4,0,0,0
50164,5147,147,2011,5,3,3,18,0,DRUNK_DR,1,7,0,0,0
50165,5005,5,2011,5,4,4,11,0,DRUNK_DR,1,2,0,0,0
50166,5007,7,2011,5,4,4,12,0,DRUNK_DR,1,1,0,0,0
50167,5027,27,2011,5,5,5,12,0,DRUNK_DR,1,3,0,0,0
50168,5037,37,2011,5,5,5,21,0,DRUNK_DR,1,4,0,0,1
50169,5053,53,2011,5,6,6,3,0,DRUNK_DR,1,2,0,0,1
50170,5119,119,2011,5,6,6,4,1,DRUNK_DR,2,2,1,0,1
50171,5089,89,2011,5,6,6,17,0,DRUNK_DR,2,2,0,0,0
50172,5109,109,2011,5,6,6,17,1,DRUNK_DR,1,1,1,0,0
50173,5005,5,2011,5,7,7,21,1,DRUNK_DR,1,1,1,1,1
50174,5119,119,2011,5,8,1,5,1,DRUNK_DR,1,1,1,1,1
50175,5019,19,2011,5,9,2,7,0,DRUNK_DR,1,1,0,0,0
50176,5079,79,2011,5,9,2,8,0,DRUNK_DR,1,2,0,0,0
50177,5009,9,2011,5,10,3,8,0,DRUNK_DR,1,5,0,0,0
50178,5005,5,2011,5,11,4,10,0,DRUNK_DR,1,1,0,0,0
50180,5143,143,2011,5,12,5,3,1,DRUNK_DR,1,2,1,0,1
50181,5121,121,2011,5,13,6,11,0,DRUNK_DR,1,3,0,0,0
50182,5119,119,2011,5,13,6,22,0,DRUNK_DR,1,1,0,0,1
50183,5089,89,2011,5,14,7,0,0,DRUNK_DR,1,1,0,1,1
50184,5143,143,2011,5,15,1,1,1,DRUNK_DR,2,3,1,1,1
50185,5145,145,2011,5,16,2,14,0,DRUNK_DR,1,1,0,0,0
50186,5023,23,2011,5,20,6,14,0,DRUNK_DR,1,4,0,0,0
50187,5115,115,2011,5,21,7,22,1,DRUNK_DR,1,1,1,1,1
50188,5031,31,2011,5,22,1,2,2,DRUNK_DR,1,5,1,1,1
50189,5031,31,2011,5,22,1,12,0,DRUNK_DR,1,1,0,1,0
50190,5135,135,2011,5,23,2,18,0,DRUNK_DR,1,3,0,0,0
50191,5119,119,2011,5,24,3,23,0,DRUNK_DR,1,1,0,0,1
50192,5103,103,2011,5,26,5,7,0,DRUNK_DR,1,2,0,0,0
50193,5069,69,2011,5,26,5,8,1,DRUNK_DR,1,1,1,0,0
50194,5063,63,2011,5,28,7,15,1,DRUNK_DR,1,1,1,1,0
50195,5089,89,2011,5,28,7,18,0,DRUNK_DR,1,7,0,1,0
50196,5069,69,2011,5,30,2,14,1,DRUNK_DR,2,2,1,0,0
50197,5117,117,2011,5,31,3,9,0,DRUNK_DR,1,8,0,0,0
50198,5129,129,2011,5,31,3,23,0,DRUNK_DR,1,1,0,0,1
50199,5145,145,2011,3,7,2,23,0,DRUNK_DR,1,1,0,0,1
50200,5141,141,2011,6,1,4,20,1,DRUNK_DR,1,1,1,0,1
50201,5119,119,2011,6,2,5,6,0,DRUNK_DR,1,1,0,0,0
50202,5069,69,2011,6,2,5,15,0,DRUNK_DR,1,1,0,0,0
50203,5057,57,2011,6,2,5,16,0,DRUNK_DR,1,1,0,0,0
50204,5117,117,2011,6,2,5,19,1,DRUNK_DR,1,2,1,0,0
50205,5139,139,2011,6,2,5,22,0,DRUNK_DR,1,1,0,0,1
50206,5119,119,2011,6,4,7,7,1,DRUNK_DR,1,7,1,1,0
50207,5141,141,2011,6,4,7,8,0,DRUNK_DR,1,1,0,1,0
50208,5113,113,2011,6,4,7,10,0,DRUNK_DR,1,3,0,1,0
50209,5051,51,2011,6,4,7,12,0,DRUNK_DR,1,2,0,1,0
50210,5101,101,2011,6,4,7,14,0,DRUNK_DR,1,1,0,1,0
50211,5081,81,2011,6,4,7,22,1,DRUNK_DR,1,1,1,1,1
50212,5015,15,2011,6,4,7,23,0,DRUNK_DR,1,2,0,1,1
50213,5015,15,2011,6,5,1,1,1,DRUNK_DR,1,10,1,1,1
