crash_fips,year,month,n_drivers,n_drink,sh_nonresident,sh_out_of_state,sh_home_dry,sh_nonresident_drink,sh_home_dry_drink
05013,2018,8,1,0,1.0,0.0,0.0,,
05013,2018,9,1,0,1.0,1.0,,,
05013,2019,1,1,1,1.0,0.0,0.0,1.0,0.0
05013,2019,3,1,0,1.0,0.0,0.0,,
05013,2019,9,1,0,1.0,0.0,0.0,,
05013,2020,6,1,0,1.0,0.0,0.0,,
05013,2020,9,1,1,1.0,0.0,0.0,1.0,0.0
05013,2021,1,1,0,0.0,0.0,0.0,,
05013,2021,2,2,0,1.0,0.5,0.0,,
05013,2021,6,2,0,1.0,0.0,0.0,,
05013,2021,8,1,0,1.0,0.0,0.0,,
05013,2021,9,1,0,1.0,0.0,0.0,,
05013,2022,2,1,0,0.0,0.0,0.0,,
05013,2022,7,4,0,0.75,0.25,0.0,,
05013,2022,11,2,0,1.0,0.0,0.0,,
05013,2022,12,2,0,1.0,0.0,0.5,,
05015,2008,1,1,0,1.0,0.0,0.0,,
05015,2008,3,1,0,0.0,0.0,0.0,,
05015,2008,4,2,1,0.5,0.0,0.5,1.0,1.0
05015,2008,6,6,0,0.8333333333333334,0.3333333333333333,0.0,,
05015,2008,8,1,1,0.0,0.0,0.0,0.0,0.0
05015,2008,10,3,0,0.0,0.0,0.0,,
05015,2008,12,2,1,1.0,0.5,0.0,1.0,
05015,2009,1,1,1,1.0,1.0,,1.0,
05015,2009,3,3,1,0.33333333333333337,0.3333333333333333,0.0,1.0,
05015,2009,4,1,0,0.0,0.0,0.0,,
05015,2009,5,2,0,0.0,0.0,0.0,,
05015,2009,6,2,1,1.0,0.5,0.0,1.0,
05015,2009,8,3,1,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0
05015,2009,10,1,1,0.0,0.0,0.0,0.0,0.0
05015,2010,1,1,1,0.0,0.0,0.0,0.0,0.0
05015,2010,2,1,0,1.0,0.0,0.0,,
05015,2010,4,1,0,1.0,0.0,1.0,,
05015,2010,6,1,1,1.0,0.0,0.0,1.0,0.0
05015,2010,8,4,3,0.25,0.0,0.25,0.0,0.0
05015,2010,12,3,0,0.6666666666666667,0.3333333333333333,0.0,,
05015,2011,3,1,1,0.0,0.0,0.0,0.0,0.0
05015,2011,4,1,1,0.0,0.0,0.0,0.0,0.0
05015,2011,6,2,1,0.5,0.5,0.0,1.0,
05015,2011,7,1,1,0.0,0.0,0.0,0.0,0.0
05015,2011,8,1,0,0.0,0.0,0.0,,
05015,2011,9,2,0,0.5,0.5,0.0,,
05015,2011,10,1,1,0.0,0.0,0.0,0.0,0.0
05015,2011,11,2,0,0.0,0.0,0.0,,
05015,2011,12,1,1,0.0,0.0,0.0,0.0,0.0
05015,2012,1,1,0,1.0,1.0,,,
05015,2012,4,1,0,1.0,0.0,0.0,,
05015,2012,5,3,0,0.6666666666666667,0.6666666666666666,0.0,,
05015,2012,6,3,0,0.0,0.0,0.0,,
05015,2012,8,2,0,0.5,0.5,0.0,,
05015,2012,9,4,1,0.5,0.5,0.0,0.0,0.0
05015,2013,1,1,0,0.0,0.0,0.0,,
05015,2013,2,2,0,0.5,0.0,0.5,,
05015,2013,5,1,0,1.0,1.0,,,
05015,2013,7,2,0,0.5,0.5,0.0,,
05015,2013,8,1,0,0.0,0.0,0.0,,
05015,2013,10,3,0,1.0,1.0,,,
05015,2014,4,1,0,1.0,0.0,0.0,,
05015,2014,6,1,0,1.0,1.0,,,
05015,2014,7,2,0,1.0,0.5,0.0,,
05015,2015,1,2,0,1.0,0.0,0.0,,
05015,2015,3,2,1,0.0,0.0,0.0,0.0,0.0
05015,2015,5,3,1,0.0,0.0,0.0,0.0,0.0
05015,2015,6,3,1,0.33333333333333337,0.0,0.0,0.0,0.0
05015,2015,7,1,1,0.0,0.0,0.0,0.0,0.0
05015,2015,8,5,3,0.4,0.0,0.2,0.33333333333333337,0.3333333333333333
05015,2015,10,1,0,1.0,0.0,1.0,,
05015,2015,12,2,0,1.0,0.0,0.0,,
05015,2016,3,1,0,1.0,1.0,,,
05015,2016,6,4,2,1.0,1.0,,1.0,
05015,2016,7,4,0,0.75,0.0,0.0,,
05015,2016,8,2,0,0.0,0.0,0.0,,
05015,2016,10,3,1,0.33333333333333337,0.0,0.0,0.0,0.0
05015,2017,1,2,0,0.0,0.0,0.0,,
05015,2017,2,2,0,0.5,0.0,0.5,,
05015,2017,4,1,0,0.0,0.0,0.0,,
05015,2017,6,2,1,0.5,0.5,0.0,0.0,0.0
05015,2017,9,3,2,0.33333333333333337,0.0,0.0,0.5,0.0
05015,2017,10,3,1,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0
05015,2018,4,2,1,1.0,0.5,0.0,1.0,0.0
05015,2018,6,1,1,0.0,0.0,0.0,0.0,0.0
05015,2018,7,4,1,0.75,0.25,0.0,0.0,0.0
05015,2018,8,1,0,0.0,0.0,0.0,,
05015,2018,9,2,0,0.5,0.5,0.0,,
05015,2018,11,4,1,0.0,0.0,0.0,0.0,0.0
05015,2019,2,1,1,0.0,0.0,0.0,0.0,0.0
05015,2019,4,1,0,0.0,0.0,0.0,,
05015,2019,9,1,0,1.0,0.0,0.0,,
05015,2020,1,4,1,0.5,0.5,0.0,0.0,0.0
05015,2020,5,1,1,0.0,0.0,0.0,0.0,0.0
05015,2020,6,6,0,0.16666666666666663,0.16666666666666666,0.0,,
05015,2020,7,1,0,0.0,0.0,0.0,,
05015,2020,8,4,1,0.75,0.25,0.0,1.0,
05015,2020,11,1,0,0.0,0.0,0.0,,
05015,2021,1,3,0,0.33333333333333337,0.0,0.0,,
05015,2021,3,1,0,1.0,0.0,0.0,,
05015,2021,9,1,1,1.0,1.0,,1.0,
05015,2022,5,1,0,0.0,0.0,0.0,,
05015,2022,7,1,0,1.0,1.0,,,
05015,2022,8,1,0,1.0,1.0,,,
05015,2022,9,1,0,1.0,1.0,,,
05015,2022,10,1,0,0.0,0.0,0.0,,
05015,2023,4,2,0,0.5,0.5,0.0,,
05015,2023,5,2,1,0.5,0.5,0.0,1.0,
05015,2023,7,6,2,0.8333333333333334,0.16666666666666666,0.0,0.5,0.0
05015,2023,10,1,0,0.0,0.0,0.0,,
05015,2023,12,1,0,0.0,0.0,0.0,,
05017,2008,1,2,0,1.0,1.0,,,
05017,2008,8,1,0,0.0,0.0,0.0,,
05017,2008,12,1,1,0.0,0.0,0.0,0.0,0.0
05017,2009,3,1,1,0.0,0.0,0.0,0.0,0.0
05017,2009,7,2,0,0.5,0.0,0.0,,
05017,2009,9,1,0,1.0,0.0,0.0,,
05017,2009,11,1,0,0.0,0.0,0.0,,
05017,2010,8,1,1,0.0,0.0,0.0,0.0,0.0
05017,2010,9,2,0,0.0,0.0,0.0,,
05017,2011,2,1,1,1.0,0.0,1.0,1.0,1.0
05017,2011,4,2,1,0.5,0.5,0.0,0.0,0.0
05017,2011,10,1,1,1.0,1.0,,1.0,
05017,2012,1,1,0,1.0,0.0,0.0,,
05017,2012,3,1,0,1.0,1.0,,,
05017,2012,7,1,1,1.0,0.0,0.0,1.0,0.0
05017,2012,11,2,0,0.5,0.5,0.0,,
05017,2014,1,4,0,1.0,0.0,0.25,,
05017,2014,2,1,0,0.0,0.0,0.0,,
05017,2015,2,3,0,1.0,0.3333333333333333,0.5,,
05017,2015,4,2,0,0.5,0.5,0.0,,
05017,2015,5,2,0,0.0,0.0,0.0,,
05017,2015,6,3,0,1.0,0.6666666666666666,1.0,,
05017,2015,7,2,0,0.5,0.5,0.0,,
05017,2016,1,1,1,0.0,0.0,0.0,0.0,0.0
05017,2016,3,2,0,1.0,1.0,,,
05017,2016,6,1,0,1.0,1.0,,,
05017,2016,7,2,0,0.5,0.5,0.0,,
05017,2016,8,1,0,1.0,0.0,0.0,,
05017,2016,9,3,0,0.6666666666666667,0.0,0.0,,
05017,2017,1,2,0,1.0,0.5,1.0,,
05017,2017,5,4,1,0.75,0.5,0.5,1.0,1.0
05017,2017,6,4,1,1.0,0.5,0.0,1.0,0.0
05017,2018,2,1,0,1.0,0.0,0.0,,
05017,2018,9,2,0,0.5,0.5,0.0,,
05017,2019,2,3,0,1.0,0.6666666666666666,0.0,,
05017,2019,5,1,0,1.0,1.0,,,
05017,2019,8,1,1,0.0,0.0,0.0,0.0,0.0
05017,2019,9,3,1,0.6666666666666667,0.6666666666666666,0.0,0.0,0.0
05017,2021,4,2,0,1.0,0.5,0.0,,
05017,2021,9,1,0,1.0,1.0,,,
05017,2021,11,2,0,1.0,0.0,0.0,,
05017,2022,6,2,0,1.0,0.0,0.0,,
05017,2022,7,1,1,1.0,1.0,,1.0,
05017,2022,12,2,0,0.5,0.0,0.5,,
05017,2023,1,2,2,0.5,0.5,0.0,0.5,0.0
05017,2023,8,1,1,0.0,0.0,0.0,0.0,0.0
05017,2023,12,3,0,0.6666666666666667,0.0,0.0,,
05019,2008,1,2,0,1.0,0.0,0.5,,
05019,2008,5,2,0,1.0,0.5,0.0,,
05019,2008,8,1,0,0.0,0.0,0.0,,
05019,2008,12,1,0,1.0,0.0,0.0,,
05019,2009,4,5,1,0.6,0.0,0.6,0.0,0.0
05019,2009,5,2,0,1.0,0.0,0.0,,
05019,2009,9,2,0,0.0,0.0,0.0,,
05019,2009,11,3,1,1.0,0.6666666666666666,0.0,1.0,0.0
05019,2009,12,1,0,1.0,1.0,,,
05019,2010,1,1,0,1.0,1.0,,,
05019,2010,2,2,0,1.0,0.5,1.0,,
05019,2010,5,1,1,0.0,0.0,0.0,0.0,0.0
05019,2010,6,1,1,1.0,0.0,0.0,1.0,0.0
05019,2010,8,1,0,1.0,0.0,1.0,,
05019,2010,10,2,0,1.0,0.0,0.5,,
05019,2011,2,1,1,1.0,0.0,1.0,1.0,1.0
05019,2011,4,1,0,1.0,0.0,1.0,,
05019,2011,5,1,0,0.0,0.0,0.0,,
05019,2012,4,3,1,0.6666666666666667,0.0,0.6666666666666666,0.0,0.0
05019,2012,8,4,0,0.75,0.25,0.0,,
05019,2012,9,1,1,1.0,0.0,1.0,1.0,1.0
05019,2012,11,1,0,1.0,0.0,1.0,,
05019,2013,2,2,0,0.0,0.0,0.0,,
05019,2013,3,2,0,1.0,0.0,0.0,,
05019,2013,5,2,0,0.0,0.0,0.0,,
05019,2013,7,2,0,1.0,0.5,0.0,,
05019,2013,12,1,0,0.0,0.0,0.0,,
05019,2014,1,2,0,1.0,1.0,,,
05019,2014,3,1,1,0.0,0.0,0.0,0.0,0.0
05019,2014,7,1,1,1.0,1.0,,1.0,
05019,2014,8,2,0,1.0,0.5,0.0,,
05019,2014,9,2,0,1.0,0.0,0.5,,
05019,2014,12,2,1,0.5,0.0,0.0,0.0,0.0
05019,2015,3,2,0,1.0,0.5,1.0,,
05019,2015,5,2,0,0.0,0.0,0.0,,
05019,2016,4,1,1,0.0,0.0,0.0,0.0,0.0
05019,2016,9,1,0,0.0,0.0,0.0,,
05019,2017,1,2,1,1.0,1.0,,1.0,
05019,2017,9,2,0,1.0,1.0,,,
05019,2017,12,3,0,1.0,0.6666666666666666,1.0,,
05019,2018,3,3,3,0.0,0.0,0.0,0.0,0.0
05019,2018,4,1,1,1.0,0.0,1.0,1.0,1.0
05019,2018,5,3,1,0.6666666666666667,0.0,0.6666666666666666,1.0,1.0
05019,2018,8,1,0,0.0,0.0,0.0,,
05019,2018,11,1,0,1.0,1.0,,,
05019,2019,5,3,0,1.0,0.6666666666666666,1.0,,
05019,2019,9,1,1,0.0,0.0,0.0,0.0,0.0
05019,2019,11,7,1,0.8571428571428572,0.8571428571428571,0.0,1.0,
05019,2020,1,1,0,1.0,0.0,1.0,,
05019,2020,5,1,0,1.0,0.0,0.0,,
05019,2020,8,1,0,1.0,0.0,1.0,,
05019,2020,9,2,1,0.5,0.5,0.0,1.0,
05019,2021,2,2,0,0.5,0.0,0.5,,
05019,2021,3,1,0,0.0,0.0,0.0,,
05019,2021,4,2,0,1.0,0.5,0.0,,
05019,2021,5,2,1,1.0,0.5,1.0,1.0,1.0
05019,2021,6,2,0,1.0,0.0,1.0,,
05019,2021,9,1,0,0.0,0.0,0.0,,
05019,2021,10,1,1,0.0,0.0,0.0,0.0,0.0
05019,2021,11,1,0,0.0,0.0,0.0,,
05019,2021,12,1,0,1.0,0.0,0.0,,
05019,2022,1,2,0,1.0,1.0,,,
05019,2022,3,2,0,0.5,0.0,0.0,,
05019,2022,5,1,0,1.0,0.0,0.0,,
05019,2022,7,1,0,1.0,1.0,,,
05019,2022,8,3,0,0.33333333333333337,0.0,0.0,,
05019,2023,1,2,0,1.0,1.0,,,
05019,2023,2,2,1,1.0,0.5,1.0,1.0,1.0
05019,2023,3,2,0,1.0,0.0,0.5,,
05019,2023,5,1,0,1.0,0.0,0.0,,
05019,2023,8,2,1,1.0,0.0,1.0,1.0,1.0
05019,2023,11,1,0,0.0,0.0,0.0,,
05021,2008,1,2,0,0.5,0.5,1.0,,
05021,2008,8,1,0,0.0,0.0,1.0,,
05021,2009,6,1,1,1.0,0.0,1.0,1.0,1.0
05021,2009,7,1,0,0.0,0.0,1.0,,
05021,2010,4,1,1,0.0,0.0,1.0,0.0,1.0
05021,2010,5,1,1,1.0,1.0,,1.0,
05021,2010,8,3,0,0.6666666666666667,0.0,1.0,,
05021,2010,10,1,0,1.0,1.0,,,
05021,2011,2,2,0,0.5,0.0,1.0,,
05021,2011,3,2,0,0.5,0.0,0.5,,
05021,2011,4,1,0,0.0,0.0,1.0,,
05021,2011,6,1,0,0.0,0.0,1.0,,
05021,2011,7,1,0,0.0,0.0,1.0,,
05021,2011,9,2,0,1.0,1.0,,,
05021,2012,2,1,1,0.0,0.0,1.0,0.0,1.0
05021,2012,4,1,0,1.0,0.0,1.0,,
05021,2014,3,2,1,0.0,0.0,1.0,0.0,1.0
05021,2014,5,2,0,0.0,0.0,1.0,,
05021,2014,6,1,0,0.0,0.0,1.0,,
05021,2014,8,1,0,0.0,0.0,1.0,,
05021,2015,2,3,0,0.0,0.0,1.0,,
05021,2015,4,2,1,0.0,0.0,1.0,0.0,1.0
05021,2015,7,1,0,1.0,1.0,,,
05021,2015,8,1,1,0.0,0.0,1.0,0.0,1.0
05021,2015,10,2,1,0.0,0.0,1.0,0.0,1.0
05021,2016,4,1,0,0.0,0.0,1.0,,
05021,2016,7,1,0,0.0,0.0,1.0,,
05021,2016,10,3,0,0.33333333333333337,0.0,1.0,,
05021,2016,12,2,0,1.0,0.5,1.0,,
05021,2017,3,1,1,0.0,0.0,1.0,0.0,1.0
05021,2017,5,2,0,1.0,1.0,,,
05021,2017,9,1,0,1.0,1.0,,,
05021,2017,10,3,0,0.6666666666666667,0.3333333333333333,1.0,,
05021,2018,1,2,0,0.5,0.5,1.0,,
05021,2018,6,3,1,0.33333333333333337,0.0,1.0,0.0,1.0
05021,2018,8,1,1,0.0,0.0,1.0,0.0,1.0
05021,2018,12,2,0,1.0,1.0,,,
05021,2019,3,1,0,0.0,0.0,1.0,,
05021,2019,11,1,1,0.0,0.0,1.0,0.0,1.0
05021,2020,9,2,0,1.0,0.5,0.0,,
05021,2021,1,1,0,0.0,0.0,1.0,,
05021,2021,2,4,0,0.75,0.5,1.0,,
05021,2021,4,4,0,0.75,0.0,0.25,,
05021,2021,10,1,1,1.0,1.0,,1.0,
05021,2021,12,1,0,0.0,0.0,1.0,,
05021,2022,3,1,1,,,,,
05021,2022,5,2,0,1.0,0.0,0.0,,
05021,2022,9,2,0,1.0,1.0,,,
05021,2023,1,2,0,0.5,0.5,1.0,,
05023,2008,6,2,1,1.0,0.0,1.0,1.0,1.0
05023,2008,9,1,0,0.0,0.0,1.0,,
05023,2008,10,1,0,0.0,0.0,1.0,,
05023,2008,11,1,0,0.0,0.0,1.0,,
05023,2008,12,1,0,0.0,0.0,1.0,,
05023,2009,6,2,0,0.5,0.0,0.5,,
05023,2009,7,2,0,1.0,0.5,1.0,,
05023,2009,12,1,1,1.0,0.0,1.0,1.0,1.0
05023,2010,1,1,1,1.0,0.0,1.0,1.0,1.0
05023,2010,3,1,1,0.0,0.0,1.0,0.0,1.0
05023,2010,5,4,2,0.25,0.0,0.75,0.5,0.5
05023,2010,11,2,0,0.0,0.0,1.0,,
05023,2011,1,2,2,0.5,0.0,1.0,0.5,1.0
05023,2011,3,1,1,0.0,0.0,1.0,0.0,1.0
05023,2011,5,2,0,0.5,0.0,1.0,,
05023,2011,6,1,1,0.0,0.0,1.0,0.0,1.0
05023,2011,7,3,2,0.6666666666666667,0.3333333333333333,1.0,1.0,1.0
05023,2011,8,2,0,1.0,0.0,1.0,,
05023,2011,9,1,1,1.0,0.0,1.0,1.0,1.0
05023,2011,11,3,1,0.0,0.0,1.0,0.0,1.0
05023,2011,12,2,0,0.0,0.0,1.0,,
05023,2012,3,2,1,0.0,0.0,1.0,0.0,1.0
05023,2012,4,1,0,1.0,0.0,1.0,,
05023,2012,5,3,1,0.6666666666666667,0.3333333333333333,1.0,1.0,
05023,2012,7,2,0,0.5,0.0,0.5,,
05023,2012,9,1,1,0.0,0.0,1.0,0.0,1.0
05023,2012,11,2,0,0.0,0.0,1.0,,
05023,2013,2,1,0,0.0,0.0,1.0,,
05023,2013,5,1,1,0.0,0.0,1.0,0.0,1.0
05023,2013,6,1,0,0.0,0.0,1.0,,
05023,2013,9,1,0,0.0,0.0,1.0,,
05023,2013,11,1,0,0.0,0.0,1.0,,
05023,2014,3,4,0,0.5,0.25,1.0,,
05023,2014,8,1,0,0.0,0.0,1.0,,
05023,2014,9,1,0,1.0,0.0,0.0,,
05023,2014,11,1,0,0.0,0.0,1.0,,
05023,2014,12,2,1,0.5,0.0,1.0,1.0,1.0
05023,2015,2,1,0,0.0,0.0,1.0,,
05023,2015,5,1,0,1.0,0.0,1.0,,
05023,2015,10,1,0,1.0,0.0,1.0,,
05023,2015,11,1,1,0.0,0.0,1.0,0.0,1.0
05023,2015,12,2,0,0.0,0.0,1.0,,
05023,2016,6,1,1,1.0,0.0,1.0,1.0,1.0
05023,2016,7,2,1,0.5,0.0,1.0,0.0,1.0
05023,2017,4,1,0,1.0,0.0,1.0,,
05023,2017,6,2,1,0.0,0.0,1.0,0.0,1.0
05023,2017,8,2,0,0.5,0.0,1.0,,
05023,2017,9,2,0,0.5,0.0,1.0,,
05023,2017,10,1,1,0.0,0.0,1.0,0.0,1.0
05023,2017,11,1,0,0.0,0.0,1.0,,
05023,2018,2,2,0,0.5,0.0,1.0,,
05023,2018,6,2,0,0.5,0.0,0.5,,
05023,2018,7,2,0,1.0,0.0,1.0,,
05023,2018,12,2,0,1.0,0.0,1.0,,
05023,2019,1,2,0,1.0,0.0,1.0,,
05023,2019,5,3,0,0.0,0.0,1.0,,
05023,2019,6,1,0,1.0,0.0,0.0,,
05023,2019,7,1,1,0.0,0.0,1.0,0.0,1.0
05023,2019,9,2,0,1.0,0.0,0.5,,
05023,2019,11,1,1,0.0,0.0,1.0,0.0,1.0
05023,2019,12,1,1,0.0,0.0,1.0,0.0,1.0
05023,2020,3,2,2,0.5,0.0,0.5,0.5,0.5
05023,2020,5,1,1,0.0,0.0,1.0,0.0,1.0
05023,2020,6,2,1,0.5,0.0,1.0,0.0,1.0
05023,2020,7,2,0,0.5,0.0,1.0,,
05023,2020,8,2,0,0.5,0.0,1.0,,
05023,2020,9,4,2,0.75,0.0,0.5,1.0,0.5
05023,2020,10,2,0,1.0,0.0,1.0,,
05023,2021,2,2,0,0.0,0.0,1.0,,
05023,2021,5,3,1,0.0,0.0,1.0,0.0,1.0
05023,2021,8,1,0,1.0,0.0,1.0,,
05023,2021,10,2,0,1.0,0.5,1.0,,
05023,2022,4,1,0,1.0,0.0,0.0,,
05023,2022,8,1,1,1.0,0.0,0.0,1.0,0.0
05023,2022,12,3,1,0.0,0.0,1.0,0.0,1.0
05023,2023,9,2,0,1.0,1.0,,,
05023,2023,10,1,0,0.0,0.0,1.0,,
05023,2023,11,2,0,0.5,0.0,1.0,,
05023,2023,12,1,1,0.0,0.0,1.0,0.0,1.0
05025,2008,3,2,0,1.0,0.0,0.0,,
05025,2008,6,1,0,0.0,0.0,0.0,,
05025,2009,1,1,0,1.0,0.0,1.0,,
05025,2009,3,1,0,0.0,0.0,0.0,,
05025,2009,4,2,0,0.5,0.0,0.0,,
05025,2010,4,3,0,0.6666666666666667,0.3333333333333333,0.0,,
05025,2010,6,1,0,0.0,0.0,0.0,,
05025,2010,9,3,0,1.0,0.0,0.3333333333333333,,
05025,2011,3,2,0,0.5,0.0,0.0,,
05025,2011,4,1,0,1.0,0.0,0.0,,
05025,2011,11,2,0,0.5,0.5,0.0,,
05025,2012,8,4,0,0.75,0.0,0.5,,
05025,2012,11,2,1,0.5,0.0,0.0,0.0,0.0
05025,2013,1,3,1,0.33333333333333337,0.0,0.3333333333333333,0.0,0.0
05025,2013,8,1,0,0.0,0.0,0.0,,
05025,2015,6,2,0,1.0,0.0,0.0,,
05025,2015,12,2,0,0.5,0.0,0.5,,
05025,2016,5,2,0,1.0,0.0,0.5,,
05025,2016,7,2,0,0.5,0.0,0.0,,
05025,2016,11,1,1,0.0,0.0,0.0,0.0,0.0
05025,2017,3,1,0,0.0,0.0,0.0,,
05025,2017,6,1,1,0.0,0.0,0.0,0.0,0.0
05025,2018,6,1,0,0.0,0.0,0.0,,
05025,2019,1,1,0,0.0,0.0,0.0,,
05025,2019,7,1,0,0.0,0.0,0.0,,
05025,2019,10,1,0,1.0,0.0,1.0,,
05025,2020,1,2,0,0.5,0.0,0.0,,
05025,2021,4,2,0,1.0,0.0,0.5,,
05025,2021,8,1,0,1.0,0.0,0.0,,
05025,2021,9,2,0,1.0,0.5,0.0,,
05025,2022,1,1,1,0.0,0.0,0.0,0.0,0.0
05025,2022,6,2,0,1.0,0.0,0.0,,
05025,2022,7,1,1,0.0,0.0,0.0,0.0,0.0
05025,2022,9,2,0,0.5,0.0,0.5,,
05025,2022,10,1,0,1.0,0.0,0.0,,
05025,2023,4,1,0,,,,,
05025,2023,6,1,0,1.0,0.0,0.0,,
05025,2023,7,1,0,1.0,0.0,1.0,,
05027,2008,1,1,1,0.0,0.0,1.0,0.0,1.0
05027,2008,5,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05027,2008,10,1,0,0.0,0.0,1.0,,
05027,2009,10,1,0,0.0,0.0,1.0,,
05027,2009,11,1,1,1.0,0.0,0.0,1.0,0.0
05027,2009,12,2,0,1.0,0.0,0.5,,
05027,2010,3,2,0,0.0,0.0,1.0,,
05027,2010,6,1,0,0.0,0.0,1.0,,
05027,2010,7,3,0,0.0,0.0,1.0,,
05027,2010,8,1,1,0.0,0.0,1.0,0.0,1.0
05027,2011,1,2,0,1.0,0.0,1.0,,
05027,2011,4,2,1,0.5,0.0,0.5,0.0,1.0
05027,2011,5,2,0,1.0,1.0,,,
05027,2011,6,3,1,0.6666666666666667,0.0,1.0,1.0,1.0
05027,2011,9,3,0,0.6666666666666667,0.3333333333333333,1.0,,
05027,2011,10,1,1,0.0,0.0,1.0,0.0,1.0
05027,2011,12,1,0,1.0,1.0,,,
05027,2012,2,2,1,0.5,0.5,1.0,0.0,1.0
05027,2012,3,3,2,0.6666666666666667,0.3333333333333333,1.0,0.5,1.0
05027,2012,6,1,1,0.0,0.0,1.0,0.0,1.0
05027,2012,10,2,0,0.5,0.5,1.0,,
05027,2013,1,1,0,0.0,0.0,1.0,,
05027,2013,10,3,1,0.33333333333333337,0.3333333333333333,1.0,0.0,1.0
05027,2013,11,1,1,0.0,0.0,1.0,0.0,1.0
05027,2013,12,1,1,1.0,0.0,0.0,1.0,0.0
05027,2014,4,1,1,0.0,0.0,0.0,0.0,0.0
05027,2014,9,2,0,0.5,0.5,0.0,,
05027,2014,10,3,0,0.6666666666666667,0.6666666666666666,0.0,,
05027,2015,11,1,1,0.0,0.0,0.0,0.0,0.0
05027,2016,4,1,1,0.0,0.0,0.0,0.0,0.0
05027,2016,5,1,0,0.0,0.0,0.0,,
05027,2016,8,1,0,1.0,1.0,,,
05027,2016,11,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05027,2017,6,2,1,1.0,1.0,,1.0,
05027,2017,10,4,2,0.25,0.25,0.0,0.0,0.0
05027,2018,8,1,0,1.0,0.0,0.0,,
05027,2018,10,1,0,0.0,0.0,0.0,,
05027,2019,5,1,1,0.0,0.0,0.0,0.0,0.0
05027,2019,8,1,0,0.0,0.0,0.0,,
05027,2019,11,1,0,0.0,0.0,0.0,,
05027,2019,12,1,1,1.0,0.0,0.0,1.0,0.0
05027,2020,2,2,0,0.5,0.5,0.0,,
05027,2020,3,1,1,0.0,0.0,0.0,0.0,0.0
05027,2020,4,2,0,0.5,0.0,0.0,,
05027,2020,8,2,0,0.5,0.0,0.0,,
05027,2020,12,1,0,1.0,0.0,1.0,,
05027,2021,1,1,0,0.0,0.0,0.0,,
05027,2021,3,1,1,0.0,0.0,0.0,0.0,0.0
05027,2021,6,2,2,0.0,0.0,0.0,0.0,0.0
05027,2021,8,1,1,1.0,0.0,1.0,1.0,1.0
05027,2021,9,2,0,0.0,0.0,0.0,,
05027,2022,5,1,0,1.0,0.0,0.0,,
05027,2022,6,1,0,1.0,0.0,0.0,,
05027,2022,8,2,0,0.5,0.0,0.5,,
05027,2022,9,2,1,0.5,0.0,0.5,0.0,0.0
05027,2022,10,1,1,1.0,0.0,1.0,1.0,1.0
05027,2022,11,2,0,0.5,0.5,0.0,,
05027,2022,12,4,0,0.75,0.0,0.25,,
05027,2023,7,1,1,0.0,0.0,0.0,0.0,0.0
05027,2023,12,1,0,0.0,0.0,0.0,,
05029,2008,3,1,0,1.0,0.0,1.0,,
05029,2008,4,2,0,1.0,0.0,1.0,,
05029,2008,5,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05029,2008,7,1,0,1.0,1.0,,,
05029,2008,8,2,0,0.0,0.0,0.0,,
05029,2009,2,2,0,0.5,0.0,0.5,,
05029,2009,6,1,0,1.0,1.0,,,
05029,2009,8,1,1,0.0,0.0,0.0,0.0,0.0
05029,2009,10,1,1,0.0,0.0,0.0,0.0,0.0
05029,2010,3,1,0,1.0,0.0,1.0,,
05029,2010,7,3,0,1.0,0.3333333333333333,1.0,,
05029,2010,8,2,0,0.0,0.0,0.0,,
05029,2010,12,7,3,0.4285714285714286,0.0,0.42857142857142855,0.6666666666666667,0.6666666666666666
05029,2011,3,1,0,0.0,0.0,0.0,,
05029,2011,7,1,0,1.0,0.0,1.0,,
05029,2011,8,2,0,1.0,0.0,1.0,,
05029,2011,10,1,1,0.0,0.0,0.0,0.0,0.0
05029,2012,1,3,1,0.33333333333333337,0.0,0.3333333333333333,0.0,0.0
05029,2012,2,2,0,1.0,0.0,1.0,,
05029,2012,5,1,1,1.0,0.0,1.0,1.0,1.0
05029,2012,8,5,0,0.4,0.2,0.0,,
05029,2012,9,2,1,0.5,0.0,0.5,1.0,1.0
05029,2012,12,3,0,0.33333333333333337,0.0,0.3333333333333333,,
05029,2013,1,4,1,0.5,0.5,0.0,0.0,0.0
05029,2013,3,1,1,0.0,0.0,0.0,0.0,0.0
05029,2013,5,7,0,0.2857142857142857,0.0,0.14285714285714285,,
05029,2013,7,2,1,0.5,0.0,0.0,0.0,0.0
05029,2014,1,2,1,0.0,0.0,0.0,0.0,0.0
05029,2014,6,3,0,0.0,0.0,0.0,,
05029,2014,11,2,0,1.0,0.0,0.5,,
05029,2014,12,1,0,1.0,0.0,1.0,,
05029,2015,4,1,0,0.0,0.0,0.0,,
05029,2015,5,4,0,0.5,0.0,0.5,,
05029,2015,6,1,0,1.0,1.0,,,
05029,2015,10,4,0,1.0,0.6666666666666666,0.0,,
05029,2016,4,4,0,0.5,0.0,0.25,,
05029,2016,9,2,2,0.5,0.0,0.5,0.5,0.5
05029,2016,10,1,0,1.0,1.0,,,
